packagecode,groupid,modelid,groupname,modelname,hardwareversion,networkprovider,mainfirmwaretype,mainfirmware,coprocfirmwaretype,coprocfirmware,mainsettingsname,mainsettingsid,coprocsettingname,plsign,isvalid,updatedby,updatedat,disable
2422,1717,943,IndusGo,Car_Maruti_Brezza_Default_2020_D_MT,P25V12,AIOT,,LAFMV2-4G_EC200UCN-P25V12-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V12_OCT_03_2024_12,,0000000000000000000000000000000000000000000000000000000000000000,8283DAD575B63A5621A69387614D4134A24F343743EF130D7B2945EBA1EB27A8,EC36DA3797FBF2948F5A4A45AF88A2E78C68991FA3287B531B3281ADB678CBC2,false,varashebkanthi@intellicar.in,1740470655635,false
2433,2541,1376,Upgrid_Mobility,BMS_Livguard_48V_V4_2023_EV_AT,SFF-V1,AIRTEL,,LAF_SFF_V2_0_15_11_2022_05_P,,LAFC_CAN_2G_SFF_OCT_05_2023_14,,,B4748B81C2C5077CC312EBDEE863BBB2D664400EB80E022C66438376CB1BD1CC,,false,varashebkanthi@intellicar.in,1740470655746,false
2443,2818,1113,MBSI_PVT_LTD,Car_Tata_Xpress -T_Default_2021_EV_AT,P25V12,AIOT,,LAFMV2-4G_EC200UCN-P25V12-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CANIO_P25V12_P30V4_NOV_05_2024_15_BLU_TIGOR_KLE_HAHB_OS,,0000000000000000000000000000000000000000000000000000000000000000,6230227D2A690CD79A2D9A7CE1287F733815FF54ECC93850ADA2859B316EF4F7,BA0646E87B1396C84F4A15CDFE58E80168F0752FBDEF272FBC3C3002230BEF46,false,varashebkanthi@intellicar.in,1740470655840,false
2455,2929,1444,shivatest.ic,Tata ace_Tata_Tata Ace_EV_2023_EV_AT,P25V1,AIOT,,LAFMV2-4G_EC200UCN-P25V1-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V1_MAY_23_2024_17,,0000000000000000000000000000000000000000000000000000000000000000,DA18EB382C1A8C585BA396A077C617165547A56B2DB7BAC1270500AB8F1E258A,A283194387496D44478CC0F15D0D6D052D0A5CA90C63E937E89D36178976BAD5,false,varashebkanthi@intellicar.in,1740470655934,false
2465,4227,1459,Moove,Car_Maruti_Wagonr_Default_2023_CNG_MT,P25V12,AIOT,,LAFMV2-4G_EC200UCN-P25V12-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V12_OCT_03_2024_12,,0000000000000000000000000000000000000000000000000000000000000000,32776D56967C6B45B7FB573DB194FBC6388B1D6A36253C1A3B882E6AA914DD79,733707B36D9F5027341BECE575742A4EE0C6391FC32382E1E196164F2F9E558E,false,varashebkanthi@intellicar.in,1740470656028,false
2476,4091,1125,Akira,BMS_Battery_TEST_Default_2021_EV_AT,P22V9,AIOT,,LAFMV2-4G_EC200UCN-P22V9-F1V7-MAY_13_2024_20-DNS-AIOT,,LAFC_CAN_P22V9_AUG_05_2024_11_CHARGER_SENSE,,0000000000000000000000000000000000000000000000000000000000000000,D6BB2AC93EF4D0C53D621F41988910A347A8B5A5D3ADE599D316D4E8F6428271,7D06BA6E3B3FDEE5377D269FE3925C597168306190A01155950D90BDFD72D9F6,false,varashebkanthi@intellicar.in,1740470656121,false
2485,3902,1459,EVM_secondarydevice,Car_Maruti_Wagonr_Default_2023_CNG_MT,P25V3,AIOT,,LAFMV2-4G_EC200UCN-P25V3-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V3_MAY_23_2024_17,,0000000000000000000000000000000000000000000000000000000000000000,8283DAD575B63A5621A69387614D4134A24F343743EF130D7B2945EBA1EB27A8,EC36DA3797FBF2948F5A4A45AF88A2E78C68991FA3287B531B3281ADB678CBC2,false,varashebkanthi@intellicar.in,1740470656215,false
2495,2495,0,DMT,____0__,P25V1,AIOT,,LAFMV2-4G_EC200UCN-P25V1-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CANIO_P25V1_P30V1_SEP_18_2024_18_BLU_TIGOR_KLE_HAHB_OS,,0000000000000000000000000000000000000000000000000000000000000000,5B1FC2E9CE2E3146200240365CF92D40B1171203DD95AE8F1D0BE8BC665E9D7F,669A608F3ADBC30DE9E47DE179125B246C6B17C6714CC9EEFFA5F69BFCD739ED,false,varashebkanthi@intellicar.in,1740470656310,false
2505,5855,1330,demo.hero,Bike_Hero_PLEASURE+_Default_2023_P_AT,P25V6,AIOT,,LAFMV2-4G_EC200UCN-P25V6-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V6_SEP_05_2023_14,,0000000000000000000000000000000000000000000000000000000000000000,83E369DE976BB93117B3EB32535631BE678650EB3408040E3DC0B3B0FDA09491,13CCDFEE96BE597057F382CDBAF0184F5BE2ACC66E45E3A35405B2B0EE17F7E8,false,varashebkanthi@intellicar.in,1740470656404,false
2516,3438,0,Denso,____0__,SFF-V1,AIRTEL,,LAF_SFF_V2_0_16_02_2023_22_TAG,,LAFC_CAN_FW_V2_4_0-Jun_13_2023-20_28_17,,,9FF48D04408FAC8BAA5093F600626D38DC95014EDE7C4476A0875780D1607207,C469B86061938C310BA6E8F1B3E4429BCD8DB4E7DF971F63A272B2D2487639B9,false,varashebkanthi@intellicar.in,1740470656499,false
2526,3425,1137,ScooEV_Sigrid,eBike_HEROelectric_NYX e5_HX_2022_EV_AT,P25V6,AIOT,,LAFMV2-4G_EC200UCN-P25V6-F1V6-MAR_06_2024_16-IP-AIOT,,LAFC_CAN_P25V6_MAY_23_2024_17,,481CD7DE7A9CD987B66AAB922355A971318F1C8C190DFB2C8C064EBA61B1183A,8E7348D6FCC755295409C4D5781634CF6B069BED0FB55FA80A53FD4DBF63DF52,47F1431913E34C3402244A49B77C974567A7251049B85B0308B5A0ED2C40F4C3,false,varashebkanthi@intellicar.in,1740470656594,false
2536,165,1650,RoyalBrothers,Bike_Bajaj_pulsar NS 400_Default_2024_P_MT,P25V7,AIOT,,LAFMV2-4G_EC200UCN-P25V7-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V7_MAY_23_2024_17,,0000000000000000000000000000000000000000000000000000000000000000,8E7348D6FCC755295409C4D5781634CF6B069BED0FB55FA80A53FD4DBF63DF52,47F1431913E34C3402244A49B77C974567A7251049B85B0308B5A0ED2C40F4C3,false,varashebkanthi@intellicar.in,1740470656690,false
2431,4546,1513,Stride,E-Cargo_Zen_ZEN MICROPOD_Default_2024_EV_AT,P25V9,AIOT,,LAFMV2-4G_EC200UCN-P25V9-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V9_MAY_23_2024_17,,0000000000000000000000000000000000000000000000000000000000000000,AA08C389793280E6D11A2934D51E46BD8245BE69C99B5F48CD4B7A8B77BDA252,5F9C0154F9181A7438757482984FA141EE10D256519964D61B4502D64D95C95C,false,varashebkanthi@intellicar.in,1740470655730,false
2441,4315,1786,DriveO,Car_Tata_Xpress -T_Ziptron_2024_EV_AT,P25V12,AIOT,,LAFMV2-4G_EC200UCN-P25V12-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CANIO_P25V12_P30V4_NOV_05_2024_15_BLU_TIGOR_KLE_HAHB_OS,,0000000000000000000000000000000000000000000000000000000000000000,6230227D2A690CD79A2D9A7CE1287F733815FF54ECC93850ADA2859B316EF4F7,BA0646E87B1396C84F4A15CDFE58E80168F0752FBDEF272FBC3C3002230BEF46,false,varashebkanthi@intellicar.in,1740470655821,false
2451,3032,1246,Lithion,BMS_Lithion_Battery_48V_2022_EV_AT,V22,AIRTEL,,LAFM_4G_V2_2_AUG_21_2023_18_S,,LAFC_CAN_4G_V2_2_SEP_05_2023_14,,E6B15C7371F12162B3D23862E54C057B88DFC8AC9642E0313775F78E2FBD2595,A595720B72D997EB32EE6B41A4F5E1CD0DDC8C142ED6426B77A84E4D8C0CB283,ED4453B59B9B0BAE6B7F38BE9538C453362C705412CE7CAFD8E8E0084100CA6E,false,varashebkanthi@intellicar.in,1740470655912,false
2461,2818,1285,MBSI_PVT_LTD,eBike_Jitendra_JMT 1000 HS_Default_2022_EV_AT,P25V3,AIOT,,LAFMV2-4G_EC200UCN-P25V3-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_FW_V2_4_0_HWV2_TEST_4,,0000000000000000000000000000000000000000000000000000000000000000,09AB9C1460D7E4BEE28B36A7F036DD35FDFA3D59C3E87A1EF7CFB2FDC634B623,F00F869DFD2A5DE385D4F9AC47E52501173A8AA59C9E4EF55A7DE41ACDF6248C,false,varashebkanthi@intellicar.in,1740470656003,false
2470,3662,1212,Wheelocity,eRickshaw_Reep_Keto_Default_2022_EV_AT,P25V1,AIOT,,LAFMV2-4G_EC200UCN-P25V1-F1V6-MAR_06_2024_16-IP-AIOT,,LAFC_CAN_P25V1_FEB_07_2024_19,,D30B231B0D8397ACB2C84BAC641FE0EFE400CFA6E4F00A69543C047653F49132,8E7348D6FCC755295409C4D5781634CF6B069BED0FB55FA80A53FD4DBF63DF52,47F1431913E34C3402244A49B77C974567A7251049B85B0308B5A0ED2C40F4C3,false,varashebkanthi@intellicar.in,1740470656094,false
2480,165,1013,RoyalBrothers,Bike_Honda_Activa 5G_Default_2020_P_AT,P25V7,AIOT,,LAFMV2-4G_EC200UCN-P25V7-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V7_MAY_23_2024_17,,0000000000000000000000000000000000000000000000000000000000000000,8E7348D6FCC755295409C4D5781634CF6B069BED0FB55FA80A53FD4DBF63DF52,47F1431913E34C3402244A49B77C974567A7251049B85B0308B5A0ED2C40F4C3,false,varashebkanthi@intellicar.in,1740470656185,false
2490,3033,754,vidyuttech_API,eRickshaw_Mahindra_Treo_Zor_2021_EV_AT,P25V6,AIRTEL,,LAFM_4G_P25V6_SEPT_12_2023_10_S,,LAFC_CAN_P25V6_SEP_05_2023_14,,0000000000000000000000000000000000000000000000000000000000000000,935FBCE2981387C57DE68172678A68DE3B92097467A0089DE43A49E1B69005BD,72F5B7A47A6C46657CFAD08DD095F48B01D231AF532C868AD29FAF4998A6CDA8,false,varashebkanthi@intellicar.in,1740470656279,false
2500,4056,1577,MoveInSync,Bus_Olectra_Olectra_Default_2024_EV_AT,P25V7,AIOT,,LAFMV2-4G_EC200UCN-P25V7-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V7_MAY_23_2024_17,,70E4D06376A24A461E463ED6793E9E8E4D4EA11C6D4FED0F1284F60C919A1448,D49918CB8BF3956E8AD38366741749A0624BC41B7914C5D1F70F8C38983E9434,58FC9378C0BA1F8BFCE2FDB37E6EB9BF47BB4695C5379D9D1C5D7F01391642D4,false,varashebkanthi@intellicar.in,1740470656372,false
2511,4428,1550,IntelliOne,VFD_INVT_GD100_No Genset_2023_EV_AT,P25V1,AIOT,,LAFMV2-4G_EC200UCN-P25V1-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_RS485_P25V1_P30V4_APR_01_2024_12_INVT_19200_8E1,,3D568B81AABB8FA705141F6D0FDFC4A6E9BA9E131F9FC2BC94BAF419D8E998B7,181134315C5B7EB4298D272526897ACA3C943821C73976B430034B87F858B05A,36B47104991B9BCAB4B000EB37B4079CEC187836D9DFDCCA18A635A724048BAF,false,varashebkanthi@intellicar.in,1740470656466,false
2522,3781,1149,bb2_inverted,BMS_Inverted_48V_V1_2022__AT,P22V5,AIOT,,LAFMV2-4G_EC200UCN-P22V5-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P22V5_SEP_13_2024_14,,C0949A5EAC9373902C95E9188A4510FCFCFFF7817F21B951A34BB5974B37A2A8,A595720B72D997EB32EE6B41A4F5E1CD0DDC8C142ED6426B77A84E4D8C0CB283,ED4453B59B9B0BAE6B7F38BE9538C453362C705412CE7CAFD8E8E0084100CA6E,false,varashebkanthi@intellicar.in,1740470656558,false
2533,4227,1387,Moove,Car_Maruti_Wagonr_Default_2022_CNG_MT,P25V6,AIRTEL,,LAFM_4G_P25V6_OCT_12_2023_19_S_PANIC_TEST,,LAFC_CAN_P25V6_OCT_05_2023_14,,0000000000000000000000000000000000000000000000000000000000000000,D6340F855C922D1B472358D750761252FF5E21D53401111180713FD903DA9CD8,216F06ABE3ECB2C7F589D162F0A95F59A74411F2244DA502AC1D63E146897209,false,varashebkanthi@intellicar.in,1740470656658,false
2543,1717,930,IndusGo,Car_Maruti_Swift_Default_2019_P_MT,SFF-V2,AIOT,,LAFMV2-2G_MC60-SFF-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_SFF_SEP_13_2024_14,,0000000000000000000000000000000000000000000000000000000000000000,8283DAD575B63A5621A69387614D4134A24F343743EF130D7B2945EBA1EB27A8,EC36DA3797FBF2948F5A4A45AF88A2E78C68991FA3287B531B3281ADB678CBC2,false,varashebkanthi@intellicar.in,1740470656752,false
2553,1822,1110,Amplus,Car_BYD E6_BYD E6_Default_2021_EV_AMT,P25V3,AIOT,,LAFMV2-4G_EC200UCN-P25V3-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V3_SEP_05_2023_14,,0000000000000000000000000000000000000000000000000000000000000000,03C3C92EDE753E90D371303B800C23DC44A7C1A583AEEFA4578DDF87C90B5EB1,495A8F6C72D6EDE3F4CFFA0C274763F36DE765F9941DC5DD3FB9CFA5AB36F55D,false,varashebkanthi@intellicar.in,1740470656844,false
2565,295,1373,HWY Rider,Bike_TVS_NTORQ_Default_2023_P_AT,P25V6,AIOT,,LAFMV2-4G_EC200UCN-P25V6-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V6_OCT_05_2023_14,,0000000000000000000000000000000000000000000000000000000000000000,83E369DE976BB93117B3EB32535631BE678650EB3408040E3DC0B3B0FDA09491,13CCDFEE96BE597057F382CDBAF0184F5BE2ACC66E45E3A35405B2B0EE17F7E8,false,varashebkanthi@intellicar.in,1740470656966,false
2575,3257,1313,Cygni,BMS_Cygni_52V_Default_2023_EV_AT,P22V5,AIOT,,LAFMV2-4G_EC200UCN-P22V5-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P22V5_SEP_13_2024_14,,C0949A5EAC9373902C95E9188A4510FCFCFFF7817F21B951A34BB5974B37A2A8,A4AC4D6520224EDF0ED5A635F50AAF41716AA0260E17EF6E291F927A8C4EA95D,E7BB0EE11A2CC0FD47635B47A679ABD684E694037ACEE01C3BCD0C74A5848AF8,false,varashebkanthi@intellicar.in,1740470657057,false
2585,5909,1791,Abroad_Clients,eBike_Rideriver_Gen1_indie_2024_EV_AT,P25V1,UAE_HOLO,,LAFMV2-4G_EC200UEU-P25V1-F1V6-MAR_05_2024_14-DNS-UAE_HOLO,,LAFC_CAN_P25V1_MAY_23_2024_17,,7911EAC33B0DEBE737E8F4A91AE0CB3F4D0F06AF5B9CDD64434409E970DD9F8D,CBFED11D31E6B05243FF571C3D7709D169BAE1867748196590DB0C7ED96A244E,D002D5C654436524279DC81F67BCCF2E0108458008C8CEC6DC8BF879E9117D87,false,varashebkanthi@intellicar.in,1740470657149,false
2595,4092,0,micronix,____0__,P22V5,AIOT,,LAFMV2-4G_EC200UCN-P22V5-F1V6-MAR_06_2024_16-IP-AIOT,,LAFC_CAN_P22V5_FEB_07_2024_19,,C0949A5EAC9373902C95E9188A4510FCFCFFF7817F21B951A34BB5974B37A2A8,A595720B72D997EB32EE6B41A4F5E1CD0DDC8C142ED6426B77A84E4D8C0CB283,ED4453B59B9B0BAE6B7F38BE9538C453362C705412CE7CAFD8E8E0084100CA6E,false,varashebkanthi@intellicar.in,1740470657240,false
2605,3326,1504,Trontek,BMS_Trontek_64V_Trontek 500K Rev1.1_2023_EV_AT,P22V5,AIRTEL,,LAFM_4G_P22V5_AUG_31_2023_21_S,,LAFC_CAN_P22V5_FEB_07_2024_19,,C0949A5EAC9373902C95E9188A4510FCFCFFF7817F21B951A34BB5974B37A2A8,4C6C98F1EB63705E93E69E5BE2DEC3F93AB2EAC1DAFA0927F4C93866C7C78738,E1A8AE7674A46DCB54E6A02B7192208115F7B63DE5F5C86542C3EDED7A6AA673,false,varashebkanthi@intellicar.in,1740470657331,false
2442,3120,1149,Inverted_energy,BMS_Inverted_48V_V1_2022_EV_AT,P22V9,AIOT,,LAFMV2-4G_EC200UCN-P22V9-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P22V9_AUG_05_2024_11_CHARGER_SENSE,,C0949A5EAC9373902C95E9188A4510FCFCFFF7817F21B951A34BB5974B37A2A8,50D4B508AFC45F691D6127BD8519350406CB66106A10F2E31BD0FA4604289E81,44B388B38E4F84443339B75D311CA9EFBA5E47DC625888DE88A9879A1B9B57DE,false,varashebkanthi@intellicar.in,1740470655839,false
2454,2818,1522,MBSI_PVT_LTD,Bike_Honda_CB Hornet 160R_Default_2024_P_MT,P25V7,AIOT,,LAFMV2-4G_EC200UCN-P25V7-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V7_MAY_23_2024_17,,0000000000000000000000000000000000000000000000000000000000000000,8E7348D6FCC755295409C4D5781634CF6B069BED0FB55FA80A53FD4DBF63DF52,47F1431913E34C3402244A49B77C974567A7251049B85B0308B5A0ED2C40F4C3,false,varashebkanthi@intellicar.in,1740470655933,false
2464,3902,1582,EVM_secondarydevice,Car_MG_Comet_EV_2024_EV_AT,P25V7,AIOT,,LAFMV2-4G_EC200UCN-P25V7-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V7_SEP_13_2024_14,,0000000000000000000000000000000000000000000000000000000000000000,5B06EA031516E409AF491B5F8B068CE9C20D873A5E048CF36112CE17BD477BD9,91946A95E15EC57E707DFF97AD487190BDA3B2A40E935948AE4800B28B57CFE3,false,varashebkanthi@intellicar.in,1740470656027,false
2475,3809,1061,Madikeri_Police,Car_Maruti_Ertiga_Default_2020_P_MT,SFF-V1,AIRTEL,,LAF_SFF_V2_0_15_11_2022_05_P,,LAFC_CAN_FW_V2_3_1,,,D6340F855C922D1B472358D750761252FF5E21D53401111180713FD903DA9CD8,216F06ABE3ECB2C7F589D162F0A95F59A74411F2244DA502AC1D63E146897209,false,varashebkanthi@intellicar.in,1740470656121,false
2488,3653,148,Noori_Travels,Car_Tata_Zest_Default_2017_D_MT,P25V12,AIOT,,LAFMV2-4G_EC200UCN-P25V12-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V12_OCT_03_2024_12,,0000000000000000000000000000000000000000000000000000000000000000,8E7348D6FCC755295409C4D5781634CF6B069BED0FB55FA80A53FD4DBF63DF52,47F1431913E34C3402244A49B77C974567A7251049B85B0308B5A0ED2C40F4C3,false,varashebkanthi@intellicar.in,1740470656231,false
2498,3854,1213,VVIP_Police,Car_Mahindra_Bolero_Default_2021_D_MT,P25V6,AIRTEL,,LAFM_4G_P25V6_SEPT_12_2023_10_S,,LAFC_CAN_P25V6_OCT_05_2023_14,,0000000000000000000000000000000000000000000000000000000000000000,00D4BBFB7533E577909129EB3019E243CA4F2A9644DCC3C5673821AC8DA63C77,F825E783C607D4F340E453565AD34699EFD07A0B01B1EEF7894C2C01CDD7B318,false,varashebkanthi@intellicar.in,1740470656326,false
2508,1822,1071,Amplus,eRickshaw_Altigreen_NEEV HD_EV_2021_EV_AT,SFF-V1,AIRTEL,,LAF_SFF_V2_0_15_11_2022_05_P,,LA5_COPROC_CAN_FW_V1_11_3,,,AA28977387F025FF38C1984E8961AF7B85E7A0274BECBE46629B7A9E76477D05,ED40449B2959C3A2C5B4FA7CC388AB2BFC2F1233DB2DE6D63E6D551A6E33223D,false,varashebkanthi@intellicar.in,1740470656423,false
2518,3902,1360,EVM_secondarydevice,Car_Volkswagen_Polo_Default_2020_P_MT,SFF-V1,AIRTEL,,LAF_SFF_V2_0_15_11_2022_05_P,,LAFC_CAN_FW_V2_3_1,,,196A09F749761EE85BBFCB4E8C20EA6A73BB3B6A44540AF25171185DCCAA809F,D5BCD4DC74EEC254646BC1C8D652C75179025771053A3C5B1FF40FF8DBA4A862,false,varashebkanthi@intellicar.in,1740470656519,false
2528,2541,1463,Upgrid_Mobility,BMS_Trontek_51V_Battery Smart 500K Protocol_2023_EV_AT,P22V2,AIOT,,LAFMV2-4G_EC200UCN-P22V2-F1V7-MAY_13_2024_20-DNS-AIOT,,LAFC_CAN_P22V2_MAY_23_2024_17,,C0949A5EAC9373902C95E9188A4510FCFCFFF7817F21B951A34BB5974B37A2A8,D6BB2AC93EF4D0C53D621F41988910A347A8B5A5D3ADE599D316D4E8F6428271,7D06BA6E3B3FDEE5377D269FE3925C597168306190A01155950D90BDFD72D9F6,false,varashebkanthi@intellicar.in,1740470656614,false
2539,2541,1767,Upgrid_Mobility,eRickshaw_Mahindra_Alfa_Default_2024_EV_AT,P25V12,AIOT,,LAFMV2-4G_EC200UCN-P25V12-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V12_OCT_03_2024_12,,0000000000000000000000000000000000000000000000000000000000000000,8E7348D6FCC755295409C4D5781634CF6B069BED0FB55FA80A53FD4DBF63DF52,47F1431913E34C3402244A49B77C974567A7251049B85B0308B5A0ED2C40F4C3,false,varashebkanthi@intellicar.in,1740470656709,false
2549,5855,1377,demo.hero,Bike_Honda_activa 125_Default_2022_P_AT,P25V7,AIOT,,LAFMV2-4G_EC200UCN-P25V7-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V7_MAY_23_2024_17,,0000000000000000000000000000000000000000000000000000000000000000,8E7348D6FCC755295409C4D5781634CF6B069BED0FB55FA80A53FD4DBF63DF52,47F1431913E34C3402244A49B77C974567A7251049B85B0308B5A0ED2C40F4C3,false,varashebkanthi@intellicar.in,1740470656800,false
2559,4428,1534,IntelliOne,VFD_Crompton Greaves_Eicher_Default_2023_EV_AT,P25V9,AIOT,,LAFMV2-4G_EC200UCN-P25V9-F1V8-JUN_14_2024_17-DNS-AIOT,,LAFC_RS485_P25V9_P30V4_JUL_09_2024_12_CROMPTON_9600_8N1,,0000000000000000000000000000000000000000000000000000000000000000,3E63CFBC1181A521CB700855A17D65186BA4556B0F309F5ECEE800316688B824,1D34F7F707FF0B4AC67E3BF7EDE977C66315C39EAC07B37BB167B3C08FE58CFB,false,varashebkanthi@intellicar.in,1740470656894,false
2569,2770,1322,MUPL,eRickshaw_Altigreen_NEEV API_Default_2023_EV_AT,P25V7,AIOT,,LAFMV2-4G_EC200UCN-P25V7-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V7_MAY_23_2024_17,,0000000000000000000000000000000000000000000000000000000000000000,AA28977387F025FF38C1984E8961AF7B85E7A0274BECBE46629B7A9E76477D05,ED40449B2959C3A2C5B4FA7CC388AB2BFC2F1233DB2DE6D63E6D551A6E33223D,false,varashebkanthi@intellicar.in,1740470656988,false
2579,2818,1267,MBSI_PVT_LTD,Bike_Aprilia_SR 160_Default_2023_P_AT,P25V6,AIOT,,LAFMV2-4G_EC200UCN-P25V6-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V6_SEP_05_2023_14,,0000000000000000000000000000000000000000000000000000000000000000,83E369DE976BB93117B3EB32535631BE678650EB3408040E3DC0B3B0FDA09491,13CCDFEE96BE597057F382CDBAF0184F5BE2ACC66E45E3A35405B2B0EE17F7E8,false,varashebkanthi@intellicar.in,1740470657086,false
2590,5792,1108,Sundaram_Finance_Demo,Car_Volkswagen_Tiguan_Default_2021_P_MT,SFF-V1,AIRTEL,,LAF_SFF_V2_0_15_11_2022_05_P,,LAFC_CAN_FW_V2_4_0,,,09AB9C1460D7E4BEE28B36A7F036DD35FDFA3D59C3E87A1EF7CFB2FDC634B623,F00F869DFD2A5DE385D4F9AC47E52501173A8AA59C9E4EF55A7DE41ACDF6248C,false,varashebkanthi@intellicar.in,1740470657190,false
2601,3902,1066,EVM_secondarydevice,Car_Toyota_Glanza_Default_2021_P_AT,P25V1,AIOT,,LAFMV2-4G_EC200UCN-P25V1-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V1_MAY_23_2024_17,,1F431229EEAF00882BE0DEC08596B2D395239C6E52720C17335EF379CDDF5DF6,8283DAD575B63A5621A69387614D4134A24F343743EF130D7B2945EBA1EB27A8,EC36DA3797FBF2948F5A4A45AF88A2E78C68991FA3287B531B3281ADB678CBC2,false,varashebkanthi@intellicar.in,1740470657284,false
2611,4222,911,Sparrow_Mobility,Car_Maruti_Wagonr_Default_2021_P_MT,P25V3,AIOT,,LAFMV2-4G_EC200UCN-P25V3-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V3_SEP_05_2023_14,,0000000000000000000000000000000000000000000000000000000000000000,D6340F855C922D1B472358D750761252FF5E21D53401111180713FD903DA9CD8,216F06ABE3ECB2C7F589D162F0A95F59A74411F2244DA502AC1D63E146897209,false,varashebkanthi@intellicar.in,1740470657378,false
2622,2457,870,IndusGo_SecondaryDevice,Car_Maruti_Brezza_ZXI_2021_P_MT,SFF-V1,AIRTEL,,LAF_SFF_V2_0_15_11_2022_05_P,,LA5_COPROC_CAN_FW_V1_11_3-Sep_15_2022-11_27_13,,,09AB9C1460D7E4BEE28B36A7F036DD35FDFA3D59C3E87A1EF7CFB2FDC634B623,F00F869DFD2A5DE385D4F9AC47E52501173A8AA59C9E4EF55A7DE41ACDF6248C,false,varashebkanthi@intellicar.in,1740470657490,false
2633,5006,1181,Demo_Evlyte,Car_Tata_Xpress -T_Ziptron_2022_EV_AT,V26,AIRTEL,,LAF_V2_6_OCT21_15_11_2022_05_P_KLE,,LAFC_CAN_GENERIC_SEP_18_2024_18_BLU_TIGOR_HAHB_OS,,,96B315DEC41DC37DB438C816B4647B26ECC41CDA5FBF288919E59F9DE72BD2F9,AB19F3463648DC852924194F37F835904743859C131AD61D5140B7797CD151DD,false,varashebkanthi@intellicar.in,1740470657587,false
2487,165,1438,RoyalBrothers,Bike_Yamaha_Ray Z_Default_2023_P_AT,P25V7,AIOT,,LAFMV2-4G_EC200UCN-P25V7-F1V9-AUG_17_2024_11-DNS-AIOT,,LAFC_CAN_P25V7_MAY_23_2024_17,,0000000000000000000000000000000000000000000000000000000000000000,8E7348D6FCC755295409C4D5781634CF6B069BED0FB55FA80A53FD4DBF63DF52,47F1431913E34C3402244A49B77C974567A7251049B85B0308B5A0ED2C40F4C3,false,varashebkanthi@intellicar.in,1740470656230,false
2496,2818,1395,MBSI_PVT_LTD,Car_Maruti_Dzire_Default_2023_D_MT,P25V6,AIOT,,LAFMV2-4G_EC200UCN-P25V6-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V6_SEP_13_2024_14,,0000000000000000000000000000000000000000000000000000000000000000,32776D56967C6B45B7FB573DB194FBC6388B1D6A36253C1A3B882E6AA914DD79,733707B36D9F5027341BECE575742A4EE0C6391FC32382E1E196164F2F9E558E,false,varashebkanthi@intellicar.in,1740470656320,false
2506,2453,1374,EVMGroup,Bike_Honda_Dio_Default_2023_P_AT,P25V6,AIOT,,LAFMV2-4G_EC200UCN-P25V6-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V6_MAY_23_2024_17,,0000000000000000000000000000000000000000000000000000000000000000,8E7348D6FCC755295409C4D5781634CF6B069BED0FB55FA80A53FD4DBF63DF52,47F1431913E34C3402244A49B77C974567A7251049B85B0308B5A0ED2C40F4C3,false,varashebkanthi@intellicar.in,1740470656409,false
